trial,block,pair_id,stratum,ratio,f1,f2,phase_offset,timebase_s,vpp_ch1,vrms_ch1,vpp_ch2,vrms_ch2,vpp_ch3,vrms_ch3,rsp_db,crest_factor,spectral_flatness,envelope_regularity,xcorr_peak,phase_coherence,wf_points,sample_rate,timestamp
732,4,CC2,CC,25:16,6250.0,4000.0,135.0,0.0002,0.648,0.3919718,0.688,0.39208,0.608,0.3724374,-30.7301,1.7414,0.003778,0.3109,0.8231,0.729,1200,500000.0,2026-09-18T19:36:23.628063
733,4,CC2,CC,25:16,6250.0,4000.0,180.0,0.0002,0.584,0.3911875,0.152,0.3489429,0.32,0.3603079,-33.7786,1.3968,0.00072,0.252,0.9124,0.8565,1200,500000.0,2026-09-18T19:36:31.920055
734,4,CC2,CC,25:16,6250.0,4000.0,225.0,0.0002,0.616,0.3911458,0.464,0.3712114,0.48,0.3655554,-18.2245,1.5956,0.002543,0.2621,0.8598,0.7938,1200,500000.0,2026-09-18T19:36:39.973891
735,4,CC2,CC,25:16,6250.0,4000.0,270.0,0.0002,0.584,0.3911407,0.16,0.3492115,0.32,0.3601848,-33.7483,1.3975,0.000718,0.2742,0.9114,0.8556,1200,500000.0,2026-09-18T19:36:48.311061
736,4,CC2,CC,25:16,6250.0,4000.0,315.0,0.0002,0.592,0.3926532,0.16,0.3491279,0.32,0.3609679,-33.0957,1.3977,0.000555,0.2599,0.9125,0.8554,1200,500000.0,2026-09-18T19:36:56.688478
737,4,PC2,PC,11:8,5863.0,4264.0,0.0,0.0002,0.64,0.3937216,0.656,0.3960912,0.608,0.3765048,-30.4848,1.7217,0.001656,0.2905,0.836,0.7405,1200,500000.0,2026-09-18T19:37:04.952135
738,4,PC2,PC,11:8,5863.0,4264.0,45.0,0.0002,0.584,0.3926646,0.152,0.3490221,0.32,0.3612085,-33.561,1.3934,0.001413,0.2576,0.9124,0.8571,1200,500000.0,2026-09-18T19:37:13.102277
739,4,PC2,PC,11:8,5863.0,4264.0,90.0,0.0002,0.592,0.3919542,0.168,0.3494988,0.32,0.3607329,-33.0604,1.3977,0.002042,0.265,0.9113,0.8546,1200,500000.0,2026-09-18T19:37:20.994908
740,4,PC2,PC,11:8,5863.0,4264.0,135.0,0.0002,0.592,0.3919193,0.152,0.3491789,0.32,0.3606858,-33.3334,1.3987,0.001742,0.268,0.9119,0.8568,1200,500000.0,2026-09-18T19:37:28.943848
741,4,PC2,PC,11:8,5863.0,4264.0,180.0,0.0002,0.584,0.3920605,0.16,0.3493461,0.32,0.3609445,-33.186,1.397,0.002141,0.26,0.9115,0.856,1200,500000.0,2026-09-18T19:37:36.987135
742,4,PC2,PC,11:8,5863.0,4264.0,225.0,0.0002,1.002,0.5904163,nan,nan,nan,nan,-20.9381,1.3542,0.003644,0.5271,0.9276,0.8763,1200,500000.0,2026-09-18T19:37:45.900838
743,4,PC2,PC,11:8,5863.0,4264.0,270.0,0.0002,0.584,0.3518049,0.152,0.05562897,0.32,0.1998224,-27.8905,1.6442,0.001567,0.3737,0.831,0.6892,1200,500000.0,2026-09-18T19:37:53.962570
744,4,PC2,PC,11:8,5863.0,4264.0,315.0,0.0002,0.584,0.3922989,0.152,0.3489555,0.32,0.3607495,-33.267,1.3965,0.002085,0.2639,0.9123,0.8578,1200,500000.0,2026-09-18T19:38:02.277544
745,4,NC2,NC,9:6,6123.7,4082.5,0.0,0.0002,0.576,0.3949092,0.152,0.349946,0.32,0.3626609,-30.8694,1.3903,0.006057,0.2605,0.9133,0.8586,1200,500000.0,2026-09-18T19:38:10.628864
746,4,NC2,NC,9:6,6123.7,4082.5,45.0,0.0002,0.608,0.3904909,0.464,0.3709158,0.48,0.3649633,-18.075,1.6,0.005114,0.2613,0.8598,0.7937,1200,500000.0,2026-09-18T19:38:18.542363
747,4,NC2,NC,9:6,6123.7,4082.5,90.0,0.0002,0.64,0.394848,0.672,0.392933,0.592,0.3751558,-28.8045,1.6836,0.005389,0.3162,0.8323,0.746,1200,500000.0,2026-09-18T19:38:26.338427
748,4,NC2,NC,9:6,6123.7,4082.5,135.0,0.0002,0.6,0.3963656,0.464,0.3714856,0.48,0.3683167,-18.248,1.5863,0.002491,0.2628,0.8641,0.7983,1200,500000.0,2026-09-18T19:38:34.406430
749,4,NC2,NC,9:6,6123.7,4082.5,180.0,0.0002,0.584,0.3945853,0.168,0.3506018,0.32,0.3625576,-30.3806,1.3906,0.006089,0.2726,0.9094,0.8539,1200,500000.0,2026-09-18T19:38:42.604357
750,4,NC2,NC,9:6,6123.7,4082.5,225.0,0.0002,0.64,0.3905644,0.632,0.390986,0.584,0.3722722,-14.3552,1.7201,0.004475,0.2755,0.831,0.7405,1200,500000.0,2026-09-18T19:38:51.240093
751,4,NC2,NC,9:6,6123.7,4082.5,270.0,0.0002,0.584,0.3894981,0.152,0.3488926,0.32,0.3592589,-31.2659,1.4022,0.004745,0.2628,0.9106,0.8572,1200,500000.0,2026-09-18T19:38:59.575191
752,4,NC2,NC,9:6,6123.7,4082.5,315.0,0.0002,0.648,0.3912825,0.6720001,0.3983677,0.592,0.3758117,-33.1261,1.7246,0.001135,0.3191,0.8317,0.7313,1200,500000.0,2026-09-18T19:39:08.133715
753,4,NC3,NC,15:10,6123.7,4082.5,0.0,0.0002,0.584,0.3942581,0.152,0.3492544,0.32,0.3618773,-30.5059,1.3931,0.006168,0.2615,0.9126,0.859,1200,500000.0,2026-09-18T19:39:16.250806
754,4,NC3,NC,15:10,6123.7,4082.5,45.0,0.0002,0.592,0.3921057,0.16,0.3493298,0.32,0.3608303,-30.2251,1.3966,0.006242,0.2617,0.9105,0.8544,1200,500000.0,2026-09-18T19:39:24.640364
755,4,NC3,NC,15:10,6123.7,4082.5,90.0,0.0002,0.584,0.3948941,0.16,0.3496253,0.32,0.36282,-31.1322,1.3898,0.005354,0.2593,0.9132,0.8584,1200,500000.0,2026-09-18T19:39:32.751946
756,4,NC3,NC,15:10,6123.7,4082.5,135.0,0.0002,0.584,0.3910237,0.152,0.3488783,0.32,0.360135,-30.3499,1.3991,0.006335,0.2596,0.9106,0.8536,1200,500000.0,2026-09-18T19:39:40.762452
757,4,NC3,NC,15:10,6123.7,4082.5,180.0,0.0002,0.656,0.389293,0.648,0.3999241,0.568,0.3763997,-31.3077,1.7219,0.002855,0.2898,0.8355,0.7289,1200,500000.0,2026-09-18T19:39:48.988292
758,4,NC3,NC,15:10,6123.7,4082.5,225.0,0.0002,0.592,0.3908473,0.344,0.3619458,0.408,0.3623568,-21.2208,1.5231,0.010198,0.2635,0.8757,0.8161,1200,500000.0,2026-09-18T19:39:56.818904
759,4,NC3,NC,15:10,6123.7,4082.5,270.0,0.0002,0.576,0.3953597,0.152,0.3493754,0.32,0.3627828,-31.5256,1.39,0.004885,0.2585,0.9135,0.8587,1200,500000.0,2026-09-18T19:40:05.222956
760,4,NC3,NC,15:10,6123.7,4082.5,315.0,0.0002,0.944,0.559415,nan,nan,nan,nan,-10.5666,1.262,0.008563,0.1615,0.9317,0.8969,1200,500000.0,2026-09-18T19:40:13.836462
761,4,CC4,CC,15:8,6846.5,3651.5,0.0,0.0001,0.584,0.396704,0.152,0.3494354,0.32,0.3636327,-33.5418,1.3847,0.003403,0.2686,0.9134,0.8618,1200,1000000.0,2026-09-18T19:40:22.114006
762,4,CC4,CC,15:8,6846.5,3651.5,45.0,0.0001,0.632,0.3899716,0.648,0.3973708,0.584,0.3746235,-25.6641,1.7294,0.009992,0.3487,0.8252,0.707,1200,1000000.0,2026-09-18T19:40:30.238245
763,4,CC4,CC,15:8,6846.5,3651.5,90.0,0.0001,0.64,0.3897585,0.664,0.3997536,0.6,0.3773343,-31.7399,1.7187,0.002728,0.3627,0.8405,0.7463,1200,1000000.0,2026-09-18T19:40:38.489410
764,4,CC4,CC,15:8,6846.5,3651.5,135.0,0.0001,0.584,0.3897,0.152,0.3488733,0.32,0.3599724,-31.0908,1.4004,0.005309,0.2712,0.9117,0.8609,1200,1000000.0,2026-09-18T19:40:47.002053
765,4,CC4,CC,15:8,6846.5,3651.5,180.0,0.0001,0.576,0.5453018,nan,nan,nan,nan,-42.4421,1.0747,0.003512,0.0732,0.9406,0.9288,1200,1000000.0,2026-09-18T19:40:55.341063
766,4,CC4,CC,15:8,6846.5,3651.5,225.0,0.0001,0.584,0.3477278,0.152,0.05704801,0.32,0.1988529,-28.5152,1.652,0.002453,0.4348,0.8478,0.6919,1200,1000000.0,2026-09-18T19:41:03.272727
767,4,CC4,CC,15:8,6846.5,3651.5,270.0,0.0001,0.994,0.597877,nan,nan,nan,nan,-22.9858,1.3161,0.001979,0.542,0.9251,0.8716,1200,1000000.0,2026-09-18T19:41:11.507264
768,4,CC4,CC,15:8,6846.5,3651.5,315.0,0.0001,0.648,0.3927298,0.68,0.3992278,0.608,0.3791508,-34.2155,1.7096,0.00177,0.3403,0.8484,0.7826,1200,1000000.0,2026-09-18T19:41:19.738963
769,4,NC1,NC,4:2,7071.1,3535.5,0.0,0.0001,0.576,0.3943031,0.152,0.3494663,0.32,0.3623476,-28.5924,1.3907,0.008776,0.2674,0.9128,0.8631,1200,1000000.0,2026-09-18T19:41:28.037811
770,4,NC1,NC,4:2,7071.1,3535.5,45.0,0.0001,0.584,0.3554428,0.16,0.05764753,0.32,0.2031618,-23.4211,1.6139,0.008628,0.4024,0.8437,0.6886,1200,1000000.0,2026-09-18T19:41:36.529598
771,4,NC1,NC,4:2,7071.1,3535.5,90.0,0.0001,0.632,0.3847609,0.56,0.378552,0.528,0.3646372,-15.7721,1.668,0.006805,0.2906,0.8443,0.7696,1200,1000000.0,2026-09-18T19:41:44.449141
772,4,NC1,NC,4:2,7071.1,3535.5,135.0,0.0001,0.576,0.3867269,0.152,0.3490412,0.32,0.358049,-29.0135,1.4076,0.008131,0.2713,0.9088,0.8572,1200,1000000.0,2026-09-18T19:41:52.241090
773,4,NC1,NC,4:2,7071.1,3535.5,180.0,0.0001,0.632,0.386671,0.624,0.3880428,0.592,0.3692285,-14.4134,1.7319,0.00319,0.3064,0.8324,0.7503,1200,1000000.0,2026-09-18T19:42:00.456827
774,4,NC1,NC,4:2,7071.1,3535.5,225.0,0.0001,0.64,0.3995992,0.616,0.3910303,0.544,0.3768478,-30.2782,1.5502,0.003521,0.2976,0.8323,0.7798,1200,1000000.0,2026-09-18T19:42:09.104716
775,4,NC1,NC,4:2,7071.1,3535.5,270.0,0.0001,0.584,0.40009,0.152,0.3507361,0.32,0.3661482,-33.7593,1.3766,0.002778,0.2649,0.916,0.8634,1200,1000000.0,2026-09-18T19:42:17.057105
776,4,NC1,NC,4:2,7071.1,3535.5,315.0,0.0001,0.576,0.3950359,0.208,0.3522981,0.336,0.3631148,-27.4658,1.4098,0.011599,0.2746,0.9047,0.8538,1200,1000000.0,2026-09-18T19:42:25.491805
777,4,PP8,PP,11:3,9574.3,2611.2,0.0,0.0001,0.576,0.3943196,0.248,0.3540525,0.352,0.363277,-25.4434,1.4314,0.009581,0.2597,0.9001,0.8494,1200,1000000.0,2026-09-18T19:42:34.082277
778,4,PP8,PP,11:3,9574.3,2611.2,45.0,0.0001,0.64,0.3863058,0.6720001,0.4009721,0.608,0.3745947,-29.9366,1.7288,0.003639,0.3347,0.8308,0.7463,1200,1000000.0,2026-09-18T19:42:42.488144
779,4,PP8,PP,11:3,9574.3,2611.2,90.0,0.0001,0.632,0.394805,0.664,0.3898812,0.608,0.373474,-32.9534,1.7366,0.00182,0.3366,0.8272,0.742,1200,1000000.0,2026-09-18T19:42:50.739071
780,4,PP8,PP,11:3,9574.3,2611.2,135.0,0.0001,0.64,0.390668,0.672,0.4053068,0.608,0.379572,-27.6555,1.7051,0.00562,0.3355,0.8365,0.7428,1200,1000000.0,2026-09-18T19:42:59.120037
781,4,PP8,PP,11:3,9574.3,2611.2,180.0,0.0001,0.64,0.3944339,0.68,0.4072471,0.608,0.3828669,-28.4135,1.6904,0.004855,0.3501,0.8415,0.7485,1200,1000000.0,2026-09-18T19:43:07.896897
782,4,PP8,PP,11:3,9574.3,2611.2,225.0,0.0001,0.576,0.3884838,0.168,0.3487414,0.312,0.3589309,-28.5208,1.4041,0.009349,0.2585,0.9115,0.8625,1200,1000000.0,2026-09-18T19:43:16.202134
783,4,PP8,PP,11:3,9574.3,2611.2,270.0,0.0001,0.576,0.3844721,0.152,0.3483405,0.312,0.3565431,-32.294,1.4139,0.003287,0.2672,0.9096,0.8613,1200,1000000.0,2026-09-18T19:43:24.442585
784,4,PP8,PP,11:3,9574.3,2611.2,315.0,0.0001,0.56,0.3478265,0.152,0.05678947,0.312,0.1987392,-23.3236,1.6501,0.008241,0.3739,0.8403,0.6711,1200,1000000.0,2026-09-18T19:43:32.488403
785,4,CC5,CC,25:9,8333.3,3000.0,0.0,0.0001,0.64,0.3902621,0.6720001,0.3825233,0.608,0.3673655,-30.9732,1.7653,0.003097,0.3452,0.8294,0.7514,1200,1000000.0,2026-09-18T19:43:40.818246
786,4,CC5,CC,25:9,8333.3,3000.0,45.0,0.0001,0.994,0.5987045,nan,nan,nan,nan,-22.6128,1.3199,0.004184,0.5618,0.9249,0.8718,1200,1000000.0,2026-09-18T19:43:49.315011
787,4,CC5,CC,25:9,8333.3,3000.0,90.0,0.0001,0.656,0.3911168,0.6720001,0.3998979,0.608,0.3765814,-29.4356,1.7188,0.004544,0.335,0.8273,0.7572,1200,1000000.0,2026-09-18T19:43:57.896992
788,4,CC5,CC,25:9,8333.3,3000.0,135.0,0.0001,0.648,0.390104,0.6720001,0.380013,0.608,0.3670001,-31.5646,1.7669,0.002544,0.3362,0.8291,0.7548,1200,1000000.0,2026-09-18T19:44:06.086508
789,4,CC5,CC,25:9,8333.3,3000.0,180.0,0.0001,0.576,0.3913848,0.152,0.3490376,0.32,0.3607838,-34.6216,1.3986,0.001096,0.2661,0.9128,0.8606,1200,1000000.0,2026-09-18T19:44:14.296822
790,4,CC5,CC,25:9,8333.3,3000.0,225.0,0.0001,0.576,0.3897919,0.152,0.348565,0.32,0.3596945,-34.553,1.3992,0.00142,0.2588,0.9121,0.8598,1200,1000000.0,2026-09-18T19:44:22.485216
791,4,CC5,CC,25:9,8333.3,3000.0,270.0,0.0001,0.576,0.3914631,0.16,0.3493338,0.32,0.3611202,-34.5575,1.3967,0.001037,0.2625,0.9122,0.8611,1200,1000000.0,2026-09-18T19:44:30.655988
792,4,CC5,CC,25:9,8333.3,3000.0,315.0,0.0001,0.648,0.3947534,0.672,0.4143937,0.608,0.3870108,-34.0232,1.6752,0.001709,0.3266,0.847,0.7738,1200,1000000.0,2026-09-18T19:44:38.765152
793,4,IR3,IR,e/2:1,5829.1,4288.8,0.0,0.0002,0.592,0.392219,0.152,0.349297,0.32,0.3608506,-33.5227,1.3967,0.000992,0.2621,0.9118,0.8557,1200,500000.0,2026-09-18T19:44:47.316233
794,4,IR3,IR,e/2:1,5829.1,4288.8,45.0,0.0002,0.584,0.3915141,0.152,0.3493817,0.32,0.3605411,-33.7334,1.3967,0.001134,0.2619,0.9116,0.854,1200,500000.0,2026-09-18T19:44:55.465344
795,4,IR3,IR,e/2:1,5829.1,4288.8,90.0,0.0002,0.648,0.3948639,0.672,0.4002058,0.608,0.3794946,-31.6282,1.7088,0.00259,0.3021,0.84,0.7423,1200,500000.0,2026-09-18T19:45:03.759493
796,4,IR3,IR,e/2:1,5829.1,4288.8,135.0,0.0002,0.584,0.3520492,0.16,0.0579632,0.32,0.201302,-28.0372,1.6281,0.001254,0.371,0.8441,0.7141,1200,500000.0,2026-09-18T19:45:12.362353
797,4,IR3,IR,e/2:1,5829.1,4288.8,180.0,0.0002,0.584,0.391302,0.248,0.3561736,0.352,0.3611257,-25.08,1.438,0.00439,0.2697,0.8899,0.833,1200,500000.0,2026-09-18T19:45:21.077683
798,4,IR3,IR,e/2:1,5829.1,4288.8,225.0,0.0002,1.002,0.5813673,nan,nan,nan,nan,-20.735,1.3839,0.004726,0.5264,0.9255,0.8657,1200,500000.0,2026-09-18T19:45:29.147789
799,4,IR3,IR,e/2:1,5829.1,4288.8,270.0,0.0002,0.648,0.3917964,0.672,0.3923477,0.608,0.3733179,-31.7364,1.7354,0.002366,0.2945,0.8295,0.7341,1200,500000.0,2026-09-18T19:45:37.344738
800,4,IR3,IR,e/2:1,5829.1,4288.8,315.0,0.0002,0.592,0.3922134,0.152,0.3491411,0.32,0.3607685,-33.5932,1.3967,0.001133,0.2601,0.9118,0.8558,1200,500000.0,2026-09-18T19:45:45.808537
801,4,PP5,PP,13:11,5435.6,4599.3,0.0,0.0005,0.656,0.3932253,0.68,0.3999417,0.608,0.3772732,-27.0943,1.7179,0.003313,0.2405,0.8288,0.7242,1200,199999.99999999997,2026-09-18T19:45:54.208981
802,4,PP5,PP,13:11,5435.6,4599.3,45.0,0.0005,0.664,0.3955511,0.68,0.3994365,0.608,0.3781792,-23.4538,1.7134,0.009941,0.2463,0.83,0.7235,1200,199999.99999999997,2026-09-18T19:46:02.646849
803,4,PP5,PP,13:11,5435.6,4599.3,90.0,0.0005,0.592,0.3921766,0.168,0.3493891,0.32,0.3600588,-27.4605,1.3995,0.006267,0.1967,0.9139,0.8571,1200,199999.99999999997,2026-09-18T19:46:11.019670
804,4,PP5,PP,13:11,5435.6,4599.3,135.0,0.0005,0.592,0.3928152,0.216,0.3520082,0.336,0.3609703,-25.8202,1.4182,0.009569,0.2575,0.9103,0.8555,1200,199999.99999999997,2026-09-18T19:46:19.397626
805,4,PP5,PP,13:11,5435.6,4599.3,180.0,0.0005,0.584,0.391437,0.16,0.3486399,0.32,0.3596361,-27.8758,1.4012,0.003731,0.1905,0.9129,0.8529,1200,199999.99999999997,2026-09-18T19:46:27.068195
806,4,PP5,PP,13:11,5435.6,4599.3,225.0,0.0005,0.664,0.3959599,0.68,0.3976684,0.608,0.3771415,-28.0191,1.7189,0.00233,0.2455,0.8282,0.728,1200,199999.99999999997,2026-09-18T19:46:35.320783
807,4,PP5,PP,13:11,5435.6,4599.3,270.0,0.0005,0.584,0.3931059,0.152,0.3491804,0.32,0.3608318,-27.2262,1.3965,0.007141,0.1877,0.9138,0.8552,1200,199999.99999999997,2026-09-18T19:46:43.568628
808,4,PP5,PP,13:11,5435.6,4599.3,315.0,0.0005,0.592,0.3919446,0.344,0.3683373,0.416,0.363573,-19.6731,1.518,0.02827,0.2591,0.8637,0.8022,1200,199999.99999999997,2026-09-18T19:46:51.874225
809,4,CC8,CC,49:32,6187.2,4040.6,0.0,0.0002,0.584,0.3949513,0.16,0.3495173,0.32,0.3625956,-33.3105,1.3914,0.002002,0.2596,0.9144,0.8598,1200,500000.0,2026-09-18T19:46:59.829408
810,4,CC8,CC,49:32,6187.2,4040.6,45.0,0.0002,0.584,0.3943353,0.216,0.3520639,0.336,0.3621443,-29.6259,1.4151,0.004858,0.2698,0.9065,0.8535,1200,500000.0,2026-09-18T19:47:07.766906
811,4,CC8,CC,49:32,6187.2,4040.6,90.0,0.0002,0.656,0.3956393,0.6720001,0.4005902,0.608,0.3793611,-31.3514,1.7101,0.002826,0.302,0.8348,0.7384,1200,500000.0,2026-09-18T19:47:15.978138
812,4,CC8,CC,49:32,6187.2,4040.6,135.0,0.0002,0.592,0.3935082,0.344,0.3622167,0.416,0.3637819,-21.3725,1.5182,0.00516,0.2624,0.8779,0.8179,1200,500000.0,2026-09-18T19:47:24.748168
813,4,CC8,CC,49:32,6187.2,4040.6,180.0,0.0002,0.584,0.3946217,0.152,0.3495463,0.32,0.3623626,-33.107,1.3923,0.002225,0.2634,0.914,0.859,1200,500000.0,2026-09-18T19:47:33.127997
814,4,CC8,CC,49:32,6187.2,4040.6,225.0,0.0002,0.648,0.3951809,0.664,0.3952487,0.608,0.3766684,-30.8813,1.7218,0.00322,0.3171,0.8303,0.7472,1200,500000.0,2026-09-18T19:47:41.221758
815,4,CC8,CC,49:32,6187.2,4040.6,270.0,0.0002,0.648,0.3930044,0.68,0.4011275,0.608,0.3784707,-29.493,1.7119,0.004864,0.3072,0.8366,0.7429,1200,500000.0,2026-09-18T19:47:49.344527
816,4,CC8,CC,49:32,6187.2,4040.6,315.0,0.0002,0.584,0.3505965,0.16,0.05799412,0.32,0.2002391,-27.2352,1.6356,0.002801,0.3729,0.8487,0.7232,1200,500000.0,2026-09-18T19:47:57.980319
817,4,PP4,PP,11:7,6267.8,3988.6,0.0,0.0002,0.584,0.3921412,0.168,0.3495078,0.32,0.3609728,-33.3707,1.3948,0.001777,0.2643,0.9111,0.8547,1200,500000.0,2026-09-18T19:48:06.137639
818,4,PP4,PP,11:7,6267.8,3988.6,45.0,0.0002,0.656,0.3922408,0.68,0.3930822,0.608,0.3732954,-30.0075,1.7375,0.004635,0.2953,0.8263,0.7233,1200,500000.0,2026-09-18T19:48:14.657939
819,4,PP4,PP,11:7,6267.8,3988.6,90.0,0.0002,0.648,0.3931195,0.68,0.3963462,0.608,0.3753402,-29.314,1.7279,0.005295,0.294,0.826,0.7197,1200,500000.0,2026-09-18T19:48:22.824792
820,4,PP4,PP,11:7,6267.8,3988.6,135.0,0.0002,0.656,0.3925744,0.68,0.3933921,0.608,0.3743719,-30.7521,1.7323,0.003588,0.295,0.8335,0.7355,1200,500000.0,2026-09-18T19:48:30.863241
821,4,PP4,PP,11:7,6267.8,3988.6,180.0,0.0002,0.648,0.392191,0.672,0.3891406,0.608,0.3728194,-32.826,1.7361,0.001193,0.3171,0.836,0.7448,1200,500000.0,2026-09-18T19:48:39.143625
822,4,PP4,PP,11:7,6267.8,3988.6,225.0,0.0002,0.584,0.3920527,0.248,0.3564927,0.352,0.3617055,-25.0722,1.4388,0.005963,0.2694,0.8905,0.8316,1200,500000.0,2026-09-18T19:48:47.722555
823,4,PP4,PP,11:7,6267.8,3988.6,270.0,0.0002,0.584,0.392132,0.208,0.3518136,0.336,0.3609494,-29.7065,1.4199,0.003237,0.2721,0.905,0.8489,1200,500000.0,2026-09-18T19:48:56.405798
824,4,PP4,PP,11:7,6267.8,3988.6,315.0,0.0002,0.656,0.3927596,0.6720001,0.3969891,0.584,0.3762577,-33.1531,1.7225,0.000974,0.2706,0.8309,0.7277,1200,500000.0,2026-09-18T19:49:05.327851
825,4,PP1,PP,3:2,6123.7,4082.5,0.0,0.0002,0.576,0.3960988,0.176,0.3505998,0.32,0.3633868,-31.8838,1.3879,0.003102,0.2684,0.9121,0.8583,1200,500000.0,2026-09-18T19:49:13.581848
826,4,PP1,PP,3:2,6123.7,4082.5,45.0,0.0002,0.648,0.3925579,0.68,0.3969631,0.608,0.376491,-30.2251,1.7227,0.003665,0.3159,0.8354,0.7343,1200,500000.0,2026-09-18T19:49:22.048325
827,4,PP1,PP,3:2,6123.7,4082.5,90.0,0.0002,0.648,0.3964144,0.656,0.4009683,0.584,0.379604,-32.6681,1.709,0.001644,0.2784,0.8328,0.7272,1200,500000.0,2026-09-18T19:49:30.179374
828,4,PP1,PP,3:2,6123.7,4082.5,135.0,0.0002,0.592,0.3944539,0.336,0.3620557,0.408,0.3642766,-21.2013,1.5159,0.010107,0.2584,0.8762,0.8177,1200,500000.0,2026-09-18T19:49:38.404814
829,4,PP1,PP,3:2,6123.7,4082.5,180.0,0.0002,0.584,0.3955779,0.16,0.3498713,0.32,0.3629898,-31.5737,1.3892,0.004979,0.2652,0.9135,0.8585,1200,500000.0,2026-09-18T19:49:46.420336
830,4,PP1,PP,3:2,6123.7,4082.5,225.0,0.0002,0.592,0.3957831,0.336,0.3625435,0.416,0.3652229,-21.2931,1.5123,0.009009,0.2556,0.8777,0.8198,1200,500000.0,2026-09-18T19:49:54.662386
831,4,PP1,PP,3:2,6123.7,4082.5,270.0,0.0002,0.64,0.3902768,0.632,0.3910488,0.584,0.3720926,-14.3091,1.7212,0.003406,0.284,0.8321,0.7434,1200,500000.0,2026-09-18T19:50:02.683709
832,4,PP1,PP,3:2,6123.7,4082.5,315.0,0.0002,0.592,0.3952247,0.152,0.3494087,0.32,0.3624618,-30.8479,1.391,0.005367,0.2629,0.9134,0.858,1200,500000.0,2026-09-18T19:50:10.724936
833,4,CC9,CC,27:16,6495.2,3849.0,0.0,0.0001,0.64,0.3887054,0.672,0.3821962,0.6,0.3674335,-28.3095,1.7401,0.004872,0.3249,0.8327,0.7641,1200,1000000.0,2026-09-18T19:50:19.258056
834,4,CC9,CC,27:16,6495.2,3849.0,45.0,0.0001,0.994,0.5983112,nan,nan,nan,nan,-21.261,1.306,0.004444,0.4306,0.9374,0.8901,1200,1000000.0,2026-09-18T19:50:27.599140
835,4,CC9,CC,27:16,6495.2,3849.0,90.0,0.0001,0.648,0.3984803,0.656,0.408653,0.6,0.3861249,-27.6808,1.6793,0.00594,0.344,0.8488,0.7503,1200,1000000.0,2026-09-18T19:50:35.884122
836,4,CC9,CC,27:16,6495.2,3849.0,135.0,0.0001,0.64,0.3951997,0.664,0.4019706,0.608,0.3808886,-25.6005,1.701,0.008425,0.3534,0.8449,0.7642,1200,1000000.0,2026-09-18T19:50:44.163066
837,4,CC9,CC,27:16,6495.2,3849.0,180.0,0.0001,0.632,0.39082,0.656,0.4091605,0.584,0.3815922,-31.346,1.6772,0.003249,0.3184,0.8377,0.7573,1200,1000000.0,2026-09-18T19:50:52.490673
838,4,CC9,CC,27:16,6495.2,3849.0,225.0,0.0001,0.632,0.3915482,0.64,0.3916175,0.5840001,0.3755012,-33.0003,1.6831,0.00287,0.3031,0.8537,0.7924,1200,1000000.0,2026-09-18T19:51:00.776789
839,4,CC9,CC,27:16,6495.2,3849.0,270.0,0.0001,0.584,0.3847689,0.152,0.3483578,0.32,0.3566815,-34.2561,1.4116,0.002526,0.2687,0.909,0.8582,1200,1000000.0,2026-09-18T19:51:09.295878
840,4,CC9,CC,27:16,6495.2,3849.0,315.0,0.0001,0.648,0.3993461,0.68,0.4086752,0.6,0.3860445,-33.9315,1.6806,0.001925,0.3222,0.8426,0.7532,1200,1000000.0,2026-09-18T19:51:17.143898
841,4,IR4,IR,π/2:1,6266.6,3989.4,0.0,0.0002,0.648,0.392444,0.672,0.389629,0.608,0.3731745,-32.6027,1.7342,0.001275,0.3303,0.8377,0.7461,1200,500000.0,2026-09-18T19:51:25.515389
842,4,IR4,IR,π/2:1,6266.6,3989.4,45.0,0.0002,0.584,0.3524992,0.16,0.05821147,0.32,0.2015335,-27.833,1.6256,0.00146,0.3617,0.846,0.7047,1200,500000.0,2026-09-18T19:51:33.499020
843,4,IR4,IR,π/2:1,6266.6,3989.4,90.0,0.0002,0.648,0.3918833,0.656,0.3748775,0.592,0.3674229,-32.6031,1.7427,0.001683,0.3023,0.8507,0.7657,1200,500000.0,2026-09-18T19:51:41.641994
844,4,IR4,IR,π/2:1,6266.6,3989.4,135.0,0.0002,0.592,0.3920987,0.16,0.3494676,0.32,0.3609408,-33.2474,1.398,0.001453,0.2618,0.9121,0.856,1200,500000.0,2026-09-18T19:51:50.286468
845,4,IR4,IR,π/2:1,6266.6,3989.4,180.0,0.0002,0.584,0.3523725,0.16,0.05796874,0.32,0.2013765,-27.7822,1.6281,0.00156,0.3638,0.8452,0.7063,1200,500000.0,2026-09-18T19:51:58.480413
846,4,IR4,IR,π/2:1,6266.6,3989.4,225.0,0.0002,0.648,0.3917712,0.672,0.388366,0.608,0.3707207,-32.691,1.7496,0.001567,0.3016,0.8225,0.7341,1200,500000.0,2026-09-18T19:52:06.761742
847,4,IR4,IR,π/2:1,6266.6,3989.4,270.0,0.0002,0.584,0.3921032,0.176,0.3500039,0.32,0.3607233,-32.6036,1.3953,0.001549,0.276,0.9095,0.8541,1200,500000.0,2026-09-18T19:52:14.801396
